Fischer, Hubertus; Meissner, Katrin J.; Mix, Alan C.; Abram, Nerilie J.; Austermann, Jacqueline; Brovkin, Victor; Capron, Emilie; Colombaroli, Daniele; Daniau, Anne-Laure; Dyez, Kelsey A.; Felis, Thomas; Finkelstein, Sarah A.; Jaccard, Samuel L.; McClymont, Erin L.; Rovere, Alessio; Sutter, Johannes; Wolff, Eric W.; Affolter, Stephane; Bakker, Pepijn; Ballesteros-Canovas, Juan Antonio; Barbante, Carlo; Caley, Thibaut; Carlson, Anders E.; Churakova (Sidorova), Olga; Cortese, Giuseppe; Cumming, Brian F.; Davis, Basil A. S.; de Vernal, Anne; Emile-Geay, Julien; Fritz, Sherilyn C.; Gierz, Paul; Gottschalk, Julia; Holloway, Max D.; Joos, Fortunat; Kucera, Michal; Loutre, Marie-France; Lunt, Daniel J.; Marcisz, Katarzyna; Marlon, Jennifer R.; Martinez, Philippe; Masson-Delmotte, Valerie; Nehrbass-Ahles, Christoph; Otto-Bliesner, Bette L.; Raible, Christoph C.; Risebrobakken, Bjorg; Goni, Maria F. Sanchez; Arrigo, Jennifer Saleem; Sarnthein, Michael; Sjolte, Jesper; Stocker, Thomas F.; Alvarez, Patricio A. Velasquez; Tinner, Willy; Valdes, Paul J.; Vogel, Hendrik; Wanner, Heinz; Yan, Qing; Yu, Zicheng; Ziegler, Martin; Zhou, Liping;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yan, Xiao-Hai; Boyer, Tim; Trenberth, Kevin; Karl, Thomas R.; Xie, Shang-Ping; Nieves, Veronica; Tung, Ka-Kit; Roemmich, Dean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russo, Simone; Sillmann, Jana; Sterl, Andreas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Syvret, Robert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vezzulli, Luigi; Pezzati, Elisabetta; Brettar, Ingrid; Hoelfe, Manfred; Pruzzo, Carla;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Xiaoxin; Jiang, Dabang; Lang, Xianmei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chen, Chen-Tung Arthur; Lui, Hon-Kit; Hsieh, Chia-Han; Yanagi, Tetsuo; Kosugi, Naohiro; Ishii, Masao; Gong, Gwo-Ching;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Svendsen, Lea; Keenlyside, Noel; Bethke, Ingo; Gao, Yongqi; Omrani, Nour-Eddine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James, Rachel; Washington, Richard; Schleussner, Carl-Friedrich; Rogelj, Joeri; Conway, Declan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Jinsong; Wang, Suping; Zhang, Qiang; Li, Yiping; Wang, Jing; Zhang, Jing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Long; Zha, Yong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
He, Bian; Yang, Song; Li, Zhenning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hedwall, Per-Ola; Skoglund, Jerry; Linder, Sune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karssene, Yamna; Chammem, Mohsen; Khorchani, Touhami; Nouira, Said; Li, Fengqing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Friedrich, Tobias; Timmermann, Axel; Tigchelaar, Michelle; Timm, Oliver Elison; Ganopolski, Andrey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MacDonald, Matthew K.; Stadnyk, Tricia A.; Dery, Stephen J.; Braun, Marco; Gustafsson, David; Isberg, Kristina; Arheimer, Berit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kanada, Sachie; Tsuboki, Kazuhisa; Aiki, Hidenori; Tsujino, Satoki; Takayabu, Izuru;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gallego-Sala, Angela, V; Charman, Dan J.; Brewer, Simon; Page, Susan E.; Prentice, I. Colin; Friedlingstein, Pierre; Moreton, Steve; Amesbury, Matthew J.; Beilman, David W.; Bjorck, Svante; Blyakharchuk, Tatiana; Bochicchio, Christopher; Booth, Robert K.; Bunbury, Joan; Camill, Philip; Carless, Donna; Chimner, Rodney A.; Clifford, Michael; Cressey, Elizabeth; Courtney-Mustaphi, Colin; De Vleeschouwer, Francois; de Jong, Rixt; Fialkiewicz-Koziel, Barbara; Finkelstein, Sarah A.; Garneau, Michelle; Githumbi, Esther; Hribjlan, John; Holmquist, James; Hughes, Paul D. M.; Jones, Chris; Jones, Miriam C.; Karofeld, Edgar; Klein, Eric S.; Kokfelt, Ulla; Korhola, Atte; Lacourse, Terri; Le Roux, Gael; Lamentowicz, Mariusz; Large, David; Lavoie, Martin; Loisel, Julie; Mackay, Helen; MacDonald, Glen M.; Makila, Markku; Magnan, Gabriel; Marchant, Robert; Marcisz, Katarzyna; Martinez Cortizas, Antonio; Massa, Charly; Mathijssen, Paul; Mauquoy, Dmitri; Mighall, Timothy; Mitchell, Fraser J. G.; Moss, Patrick; Nichols, Jonathan; Oksanen, Pirita O.; Orme, Lisa; Packalen, Maara S.; Robinson, Stephen; Roland, Thomas P.; Sanderson, Nicole K.; Sannel, A. Britta K.; Silva-Sanchez, Noemi; Steinberg, Natascha; Swindles, Graeme T.; Turner, T. Edward; Uglow, Joanna; Valiranta, Minna; van Bellen, Simon; van der Linden, Marjolein; van Geel, Bas; Wang, Guoping; Yu, Zicheng; Zaragoza-Castells, Joana; Zhao, Yan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Good, Peter; Booth, Ben B. B.; Chadwick, Robin; Hawkins, Ed; Jonko, Alexandra; Lowe, Jason A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xu, Bing; Gu, Zhaoyan; Wang, Luo; Hao, Qingzhen; Wang, Haizhi; Chu, Guoqiang; Lv, Yanwu; Jiang, Dabang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tsai, Robin Chen-Hsing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Parts, Kaarin; Tedersoo, Leho; Schindlbacher, Andreas; Sigurdsson, Bjarni D.; Leblans, Niki I. W.; Oddsdottir, Edda S.; Borken, Werner; Ostonen, Ivika;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Park, Kiwoong; Kang, Sarah M.; Kim, Doyeon; Stuecker, Malte F.; Jin, Fei-Fei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Naidu, C. V.; Raju, A. Dharma; Satyanarayana, G. Ch.; Kumar, P. Vinay; Chiranjeevi, G.; Suchitra, P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhou, Chunlue; Wang, Kaicun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tosca, Mika G.; Campbell, James; Garay, Michael; Lolli, Simone; Seidel, Felix C.; Marquis, Jared; Kalashnikova, Olga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Dan; Wang, Hao; Wang, Pengpeng; Ling, Tianqi; Tao, Wenhui; Yang, Zaiqiang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hu, Xiaoming; Taylor, Patrick C.; Cai, Ming; Yang, Song; Deng, Yi; Sejas, Sergio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simmons, A. J.; Berrisford, P.; Dee, D. P.; Hersbach, H.; Hirahara, S.; Thepaut, J. -N.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Peng, Dongdong; Zhou, Tianjun; Zhang, Lixia; Zhang, Wenxia; Chen, Xiaolong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plait, A.; Giurgea, S.; de Larochelambert, T.; Nika, P.; Espanet, C.; Roy, J-C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wallace, C. J.; Joshi, M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saito, R.; Sundaresan, S. G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zang, Christian S.; Jochner-Oette, Susanne; Cortes, Jose; Rammig, Anja; Menzel, Annette;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alfieri, Lorenzo; Dottori, Francesco; Betts, Richard; Salamon, Peter; Feyen, Luc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sen, Zekai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Su, Buda; Huang, Jinlong; Fischer, Thomas; Wang, Yanjun; Kundzewicz, Zbigniew W.; Zhai, Jianqing; Sun, Hemin; Wang, Anqian; Zeng, Xiaofan; Wang, Guojie; Tao, Hui; Gemmer, Marco; Li, Xiucang; Jiang, Tong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Six, M.; Wirl, F.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Han, Lu; Yan, Xiao-Hai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bartholy, Judit; Pongracz, Rita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hoegh-Guldberg, O.; Jacob, D.; Taylor, M.; Bolanos, T. Guillen; Bindi, M.; Brown, S.; Camilloni, I. A.; Diedhiou, A.; Djalante, R.; Ebi, K.; Engelbrecht, F.; Guiot, J.; Hijioka, Y.; Mehrotra, S.; Hope, C. W.; Payne, A. J.; Poertner, H. -O.; Seneviratne, S. I.; Thomas, A.; Warren, R.; Zhou, G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baidya, Bidisha; Lily, Makroni; Chandra, Asit K.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hyrenbach, Maik; Zache, Sebastian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cheung, William W. L.; Reygondeau, Gabriel; Frolicher, Thomas L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Woo, Tae Ho;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liang, Eryuan; Leuschner, Christoph; Dulamsuren, Choimaa; Wagner, Bettina; Hauck, Markus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Volodin, E. M.; Gritsun, A. S.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kim, Seungdo; Dale, Bruce E.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yue, Kai; Fornara, Dario A.; Yang, Wanqin; Peng, Yan; Li, Zhijie; Wu, Fuzhong; Peng, Changhui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Collins, Scott L.; Ladwig, Laura M.; Petrie, Matthew D.; Jones, Sydney K.; Mulhouse, John M.; Thibault, James R.; Pockman, William T.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaurav; Kumar, Raj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Metag, Julia; Fuechslin, Tobias; Schafer, Mike S.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gorringe, Timothy J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Richardson, Jessica; Feuchtmayr, Heidrun; Miller, Claire; Hunter, Peter D.; Maberly, Stephen C.; Carvalho, Laurence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Werner, Rolf; Valev, Dimitar; Danov, Dimitar; Guineva, Veneta; Kirillov, Audrey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ferrarini, Alessandro; Alatalo, Juha M.; Gervasoni, David; Foggi, Bruno;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nkemelang, Tiro; New, Mark; Zaroug, Modathir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Choi, Jun-Young; Ham, Yoo-Geun; McGregor, Shayne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hughes, Stephen; Pearce, Darren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yu, Hai-Shan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Niki, Yoichi; Nitta, Yoshifuru; Sekiguchi, Hidenori; Hirata, Koichi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Y. S.; Scott, R. K.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Karpudewan, Mageswary; Roth, Wolff-Michael; Bin Abdullah, Mohd Nor Syahrir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[Anonymous];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Berthe, Sophie C. F.; Derocles, Stephane A. P.; Lunt, David H.; Kimball, Bruce A.; Evans, Darren M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yang, Dingtian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[Anonymous];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tesler, Michael;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Palazzi, Elisa; Mortarini, Luca; Terzago, Silvia; von Hardenberg, Jost;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chryst, Breanne; Marlon, Jennifer; van der Linden, Sander; Leiserowitz, Anthony; Maibach, Edward; Roser-Renouf, Connie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kemper, Joya A.; Ballantine, Paul W.; Hall, C. Michael;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Khansari, Nasrin; Vesaghi, Arash; Mansouri, Mo; Mostashari, Ali;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Choi, Sei-Woong; Kim, Sung-Soo; Kwon, Tae-Sung; Park, Haechul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Ning; Bai, Kou; Zhang, Zhengtao; Feng, Jieling; Chen, Xi; Liu, Li;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
