Nottingham, Andrew T.; Baath, Erland; Reischke, Stephanie; Salinas, Norma; Meir, Patrick;;;;;;;;;;;;;;;;;;;;
Filandysheva, L. B.; Evseeva, N. S.; Zhilina, T. N.;;;;;;;;;;;;;;;;;;;;;;
"Liu, Changhai; Ikeda, Kyoko; Rasmussen, Roy; Barlage, Mike; Newman, Andrew J.; Prein, Andreas F.; Chen, Fei; Chen, Liang; Clark, Martyn; Dai, Aiguo; Dudhia, Jimy; Eidhammer, Trude; Gochis, David; Gutmann, Ethan; Kurkute, Sopan; Li, Yanping; Thompson, Gregory; Yates, David";;;;;;;;;;;;;;;;;;;;;;;;
"Shiflett, Sheri A.; Liang, Liyin L.; Crum, Steven M.; Feyisa, Gudina L.; Wang, Jun; Jenerette, G. Darrel";;;;;;;;;;;;;;;;;;;;;;;;
"Aprea, C.; Greco, A.; Maiorino, A.; Masselli, C.";;;;;;;;;;;;;;;;;;;;;;;;
Takahashi, Koichi;;;;;;;;;;;;;;;;;;;;;;;;
"Sanduleac, Mihai; Eremia, Mircea; Picioroaga, Irma";;;;;;;;;;;;;;;;;;;;;;;;
"Stiebel, Tarek; Bosling, Marcel; Steffens, Aljoscha; Pretz, Thomas; Merhof, Dorit";;;;;;;;;;;;;;;;;;;;;;;;
"Syamsiyah, J.; Sunarminto, B. H.; Hanudin, E.; Widada, J.; Herawati, A.";;;;;;;;;;;;;;;;;;;;;;;;
"Maheshwari, Himani; Jain, Kamal";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Yawei; Bianchi, Nicola; Bolognani, Silverio; Alberti, Luigi";;;;;;;;;;;;;;;;;;;;;;;;
"Balciunas, Giedrius; Vejelis, Sigitas; Lekunaite, Lina; Kremensas, Arunas";;;;;;;;;;;;;;;;;;;;;;;;
"Turner, J. B.; Kumar, A.; Koch, C. A.";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Tao; Wang, Xiaoming";;;;;;;;;;;;;;;;;;;;;;;;
Wei, Ping;;;;;;;;;;;;;;;;;;;;;;;;
"Knippertz, Peter; Evans, Mat J.; Field, Paul R.; Fink, Andreas H.; Liousse, Catherine; Marsham, John H.";;;;;;;;;;;;;;;;;;;;;;;;
"Taslim, Shima; Parapari, Danial Monsefi; Shafaghat, Arezou";;;;;;;;;;;;;;;;;;;;;;;;
"Yin, Libao; Meng, Xinxin; Gao, Zhengyang; Ji, Shuo";;;;;;;;;;;;;;;;;;;;;;;;
"Maier, E.; Zhang, X.; Abelmann, A.; Gersonde, R.; Mulitza, S.; Werner, M.; Meheust, M.; Ren, J.; Chapligin, B.; Meyer, H.; Stein, R.; Tiedemann, R.; Lohmann, G.";;;;;;;;;;;;;;;;;;;;;;;;
"Uelmen, Johnny A., Jr.; Lindroth, Richard L.; Tobin, Patrick C.; Reich, Peter B.; Schwartzberg, Ezra G.; Raffa, Kenneth F.";;;;;;;;;;;;;;;;;;;;;;;;
"Chiba, Sanae; Batten, Sonia D.; Yoshiki, Tomoko; Sasaki, Yuka; Sasaoka, Kosei; Sugisaki, Hiroya; Ichikawa, Tadafumi";;;;;;;;;;;;;;;;;;;;;;;;
"Attinger, Roman; Spreitzer, Elisa; Boettcher, Maxi; Forbes, Richard; Wernli, Heini; Joos, Hanna";;;;;;;;;;;;;;;;;;;;;;;;
"van der Bilt, Willem G. M.; D'Andrea, William J.; Bakke, Jostein; Balascio, Nicholas L.; Werner, Johannes P.; Gjerde, Marthe; Bradley, Raymond S.";;;;;;;;;;;;;;;;;;;;;;;;
"Hull, John; Lo, Andrew W.; Stein, Roger M.";;;;;;;;;;;;;;;;;;;;;;;;
"Gadodia, Chaitanya; Shandilya, Shubham; Bansal, Hari Om";;;;;;;;;;;;;;;;;;;;;;;;
"Kuriki, Ryo; Maeda, Kazuhiko";;;;;;;;;;;;;;;;;;;;;;;;
"Makertiharta, I. G. B. N.; Dharmawijaya, P. T.; Wenten, I. G.";;;;;;;;;;;;;;;;;;;;;;;;
"Narasimhan, Arun Kumar; Wickramaratne, Chatura; Kamal, Rajeev; Singh, Punit; Goswami, D. Y.";;;;;;;;;;;;;;;;;;;;;;;;
"Ngoy, T. J.; Joubert, T-H.";;;;;;;;;;;;;;;;;;;;;;;;
"Abushammala, Mohammed F. M.; Qazi, Wajeeha A.; Azam, Mohammed-Hasham; Mehmood, Umais A.; Al-Mufragi, Ghithaa A.; Alrawahi, Noor-Alhuda";;;;;;;;;;;;;;;;;;;;;;;;
"Kujak, Steve; Schultz, Kenneth; Majurin, Julie";;;;;;;;;;;;;;;;;;;;;;;;
"Varlamova, Eugenia; Solovyev, Vladimir";;;;;;;;;;;;;;;;;;;;;;;;
"Kramer, Ryan J.; Bounoua, Lahouari; Zhang, Ping; Wolfe, Robert E.; Huntington, Thomas G.; Imhoff, Marc L.; Thome, Kurtis; Noyce, Genevieve L.";;;;;;;;;;;;;;;;;;;;;;;;
"Carriol, Rene-Pierre; Alvarez-Fernandez, Esteban";;;;;;;;;;;;;;;;;;;;;;;;
"Patricia Gamboa-Mendoza, Adriana; Delgadillo-Martinez, Julian; Jose Almaraz-Suarez, Juan; Robledo-Paz, Alejandrina; Alarcon, Alejandro";;;;;;;;;;;;;;;;;;;;;;;;
"Van Zuiden, Thomas M.; Chen, Miranda M.; Stefanoff, Samantha; Lopez, Lianna; Sharma, Sapna";;;;;;;;;;;;;;;;;;;;;;;;
"Wadgymar, Susana M.; Cumming, Matthew N.; Weis, Arthur E.";;;;;;;;;;;;;;;;;;;;;;;;
"Liu, Zhichao; Jiang, Qiuhong; Ning, Fuda; Kim, Hoyeol; Cong, Weilong; Xu, Changxue; Zhang, Hong-chao";;;;;;;;;;;;;;;;;;;;;;;;
Paavolainen, Teemu;;;;;;;;;;;;;;;;;;;;;;;;
"Frank, Anna M.; Froese, Rebecca; Hof, Barbara C.; Scheffold, Maike I. E.; Schreyer, Felix; Zeller, Mathias; Roedder, Simone";;;;;;;;;;;;;;;;;;;;;;;;
"Biswas, S.; Katiyar, R.; Gurjar, B. R.; Pruthi, V.";;;;;;;;;;;;;;;;;;;;;;;;
"Gimelli, Alfredo; Muccillo, Massimiliano; Sannino, Raniero";;;;;;;;;;;;;;;;;;;;;;;;
"Hansen, Erik G.; Luedeke-Freund, Florian; Quan, Xiaohong (Iris); West, Joel";;;;;;;;;;;;;;;;;;;;;;;;
"Wu, Peng; Wang, Qianqian; Wang, Ruining";;;;;;;;;;;;;;;;;;;;;;;;
Chisholm, Dianne;;;;;;;;;;;;;;;;;;;;;;;;
Hereher, Mohamed E.;;;;;;;;;;;;;;;;;;;;;;;;
"King, Andrew D.; Black, Mitchell T.; Min, Seung-Ki; Fischer, Erich M.; Mitchell, Daniel M.; Harrington, Luke J.; Perkins-Kirkpatrick, Sarah E.";;;;;;;;;;;;;;;;;;;;;;;;
"Wrobel-Kwiatkowska, Magdalena; Jablonski, Slawomir; Szperlik, Jakub; Dyminska, Lucyna; Lukaszewicz, Marcin; Rymowicz, Waldemar; Hanuza, Jerzy; Szopa, Jan";;;;;;;;;;;;;;;;;;;;;;;;
"Low, Jingxiang; Yu, Jiaguo; Ho, Wingkei";;;;;;;;;;;;;;;;;;;;;;;;
Bechtel, Benjamin;;;;;;;;;;;;;;;;;;;;;;;;
"Choudhury, Subhashree; Mohapatra, Leesa; Rout, Pravat Kumar";;;;;;;;;;;;;;;;;;;;;;;;
"Kwan, Yuanming; Guan, Lisa";;;;;;;;;;;;;;;;;;;;;;;;
"Tokgoz, Deniz D. Genc; Dogan, Guray; Ilhan, Ali Ihsan; Balta, Tulay; Tuncel, Gurdal";;;;;;;;;;;;;;;;;;;;;;;;
"Thom, Jasmine K.; Coutts, Andrew M.; Broadbent, Ashley M.; Tapper, Nigel J.";;;;;;;;;;;;;;;;;;;;;;;;
"Schmidt, Christiane; Morard, Raphael; Almogi-Labin, Ahuva; Weinmann, Anna E.; Titelboim, Danna; Abramovich, Sigal; Kucera, Michal";;;;;;;;;;;;;;;;;;;;;;;;
"Cardoso, P. G.; Rodrigues, D.; Madureira, T. V.; Oliveira, N.; Rocha, M. J.; Rocha, E.";;;;;;;;;;;;;;;;;;;;;;;;
"Park, Hoonyoung; Jeong, Su-Jong; Ho, Chang-Hoi; Park, Chang-Eui; Kim, Jinwon";;;;;;;;;;;;;;;;;;;;;;;;
"Ziernicka-Wojtaszek, Agnieszka; Kruzel, Joanna";;;;;;;;;;;;;;;;;;;;;;;;
"Schaefer, Sophia A. K.; Voigt, Aiko";;;;;;;;;;;;;;;;;;;;;;;;
"Betts, Alan K.; Beljaars, Anton C. M.";;;;;;;;;;;;;;;;;;;;;;;;
"Ning, Guicai; Yim, Steve Hung Lam; Wang, Shigong; Duan, Bolong; Nie, Canqi; Yang, Xu; Wang, Jinyan; Shang, Kezheng";;;;;;;;;;;;;;;;;;;;;;;;
"Yu, Biyun; Huang, Jian-Guo; Ma, Qianqian; Guo, Xiali; Liang, Hanxue; Zhang, Shaokang; Fu, Shenglei; Wan, Shiqiang; Yan, Junhua; Zhang, Wei";;;;;;;;;;;;;;;;;;;;;;;;
"Helbig, Manuel; Quinton, William L.; Sonnentag, Oliver";;;;;;;;;;;;;;;;;;;;;;;;
"Fauchald, Per; Hausner, Vera Helene; Schmidt, Jennifer Irene; Clark, Douglas A.";;;;;;;;;;;;;;;;;;;;;;;;
"Sainsbury, Peter; Charlesworth, Kate; Madden, Lynne; Capon, Anthony; Stewart, Greg; Pencheon, David";;;;;;;;;;;;;;;;;;;;;;;;
"Prieur, Fabien; Zou, Benteng";;;;;;;;;;;;;;;;;;;;;;;;
"Abdullahi, Sahra; Wessel, Birgit; Leichtle, Tobias; Huber, Martin; Wohlfart, Christian; Roth, Achim";;;;;;;;;;;;;;;;;;;;;;;;
"Hosokawa, Shoji; Motegi, Shin-ichi; Nishida, Yasuyuki";;;;;;;;;;;;;;;;;;;;;;;;
"Arto-Blanco, Monica; Angel Meira-Cartea, Pablo; Gutierrez-Perez, Jose";;;;;;;;;;;;;;;;;;;;;;;;
"Niklaus, P.; Birchler, T.; Aebi, T.; Schaffner, M.; Cavigelli, L.; Caviezel, A.; Magno, M.; Benini, L.";;;;;;;;;;;;;;;;;;;;;;;;
"Molina-Pico, Antonio; Cuesta-Frau, David; Araujo, Alvaro; Alejandre, Javier; Rozas, Alba";;;;;;;;;;;;;;;;;;;;;;;;
Sharma, Richa;;;;;;;;;;;;;;;;;;;;;;;;
"Stajnko, Denis; Kelc, Damijan; Lakota, Miran; Vindis, Peter";;;;;;;;;;;;;;;;;;;;;;;;
"Chikoore, Hector; Vermeulen, Jan H.; Jury, Mark R.";;;;;;;;;;;;;;;;;;;;;;;;
"Moghaddam, Fereydoun Farrahi; Moghaddam, Reza Farrahi; Cheriet, Mohamed";;;;;;;;;;;;;;;;;;;;;;;;
"Saritas, Ozcan; Meissner, Dirk; Sokolov, Alexander";;;;;;;;;;;;;;;;;;;;;;;;
"Hass, Sofie A.; Andersen, Simone Thirstrup; Andersen, Mads P. Sulbaek; Nielsen, Ole J.";;;;;;;;;;;;;;;;;;;;;;;;
"Chen, Dandan; Yang, Lijun; Li, Jiangfeng; Wu, Qingsheng";;;;;;;;;;;;;;;;;;;;;;;;
"Lin, Jinliang; Qin, Biao; Zhao, Guanglian";;;;;;;;;;;;;;;;;;;;;;;;
"Kreslavsky, Mikhail A.; Head, James W.";;;;;;;;;;;;;;;;;;;;;;;;
"Singh, Harpreet; Singh, Jai Inder Preet; Singh, Sehijpal; Dhawan, Vikas; Tiwari, Sunil Kumar";;;;;;;;;;;;;;;;;;;;;;;;
"Charalampopoulos, I.; Tsiros, I.";;;;;;;;;;;;;;;;;;;;;;;;
"Kumar, Arjun G. B.; Pruthviraj, B. G.; Kumar, Chethan Y. K.; Rashmi, P.";;;;;;;;;;;;;;;;;;;;;;;;
"Gong, Maoqiong; Zhao, Yanxing; Dong, Xueqiang; Guo, Hao; Shen, Jun; Wu, Jianfeng";;;;;;;;;;;;;;;;;;;;;;;;
"Mahnamfar, Farrokh; Altunkaynak, Abdusselam";;;;;;;;;;;;;;;;;;;;;;;;
"Liu, Chuan; Jin, Ya-Qiu";;;;;;;;;;;;;;;;;;;;;;;;
"Sanllorente, Olivia; Ruano, Francisca; Tinaut, Alberto";;;;;;;;;;;;;;;;;;;;;;;;
"Saini, Jitendra Kumar; Saini, Reetu; Tewari, Lakshmi";;;;;;;;;;;;;;;;;;;;;;;;
"Huang, Chung-Neng; Ye, Ying-Han";;;;;;;;;;;;;;;;;;;;;;;;
"Lily, Makroni; Baidya, Bidisha; Chandra, Asit K.";;;;;;;;;;;;;;;;;;;;;;;;
"Mungroo, Mohammad Ridwane; Anwar, Ayaz; Khan, Naveed Ahmed; Siddiqui, Ruqaiyyah";;;;;;;;;;;;;;;;;;;;;;;;
"Kalita, Pranjal; Datta, Prantu; Baruah, Pranjal K.";;;;;;;;;;;;;;;;;;;;;;;;
"Dalir, Fatemeh; Motlagh, Majid Shafiepour; Ashrafi, Khosro";;;;;;;;;;;;;;;;;;;;;;;;
Gola, Beata;;;;;;;;;;;;;;;;;;;;;;;;
"Raymond, Alena J.; Pinkse, Mark A.; Kendall, Alissa; DeJong, Jason T.";;;;;;;;;;;;;;;;;;;;;;;;
"Sagbansua, Lutfu; Balo, Figen";;;;;;;;;;;;;;;;;;;;;;;;
"Rutschmann, Alexis; Miles, Donald B.; Clobert, Jean; Richard, Murielle";;;;;;;;;;;;;;;;;;;;;;;;
"Lu, Wei; Chen, Qinggui; Long, Zhuhan; Zeng, Ming";;;;;;;;;;;;;;;;;;;;;;;;
"Matsutani, Akihiro; Koyama, Fumio";;;;;;;;;;;;;;;;;;;;;;;;
"Li, Jinquan; Nie, Ming; Pendall, Elise";;;;;;;;;;;;;;;;;;;;;;;;
"Sampaio Filho, Israel de Jesus; Jardine, Kolby Jeremiah; Azevedo de Oliveira, Rosilena Conceicao; Gimenez, Bruno Oliva; Cobello, Leticia Oliveira; de Oliveira Piva, Luani Rosa; Candido, Luiz Antonio; Higuchi, Niro; Chambers, Jeffrey Quintin";;;;;;;;;;;;;;;;;;;;;;;;
"Taulavuori, Kari; Taulavuori, Erja; Saravesi, Karita; Jylanki, Tanja; Kainulainen, Aila; Pajala, Jonna; Markkola, Annamari; Suominen, Otso; Saikkonen, Kari";;;;;;;;;;;;;;;;;;;;;;;;
"Klaus, James S.; Meeder, John F.; McNeill, Donald F.; Woodhead, Jon F.; Swart, Peter K.";;;;;;;;;;;;;;;;;;;;;;;;
"McCulloh, Katherine A.; Petitmermet, Joshua; Stefanski, Artur; Rice, Karen E.; Rich, Roy L.; Montgomery, Rebecca A.; Reich, Peter B.";;;;;;;;;;;;;;;;;;;;;;;;
"DeWhatley, Megan C.; Alexander, James E., Jr.";;;;;;;;;;;;;;;;;;;;;;;;
"Buescher, Janina V.; Form, Armin U.; Riebesell, Ulf";;;;;;;;;;;;;;;;;;;;;;;;
"Vandanjon, P-O; Vinot, E.; Cerezo, V; Coiret, A.; Dauvergne, M.; Bouteldja, M.";;;;;;;;;;;;;;;;;;;;;;;;
"Rodina, A. A.; Valiev, R. R.; Nikitin, A., V";;;;;;;;;;;;;;;;;;;;;;;;
"Risdanareni, Puput; Puspitasari, Poppy; Jaya, Ekaputri Januarti";;;;;;;;;;;;;;;;;;;;;;;;
"Chong, Dan; Wang, Yuhong; Chen, Ling; Yu, Bin";;;;;;;;;;;;;;;;;;;;;;;;
"Venkatesh, V. K.; Basavaraju, M. G.; Rao, K. V. Sreenivas";;;;;;;;;;;;;;;;;;;;;;;;
"Wang Shiju; Zhe, Wang; Jing, Xu; Juan, Li; Ding Chengdi";;;;;;;;;;;;;;;;;;;;;;;;
"Mirzaei, Somayeh; Shamiri, Ahmad; Aroua, Mohamed Kheireddine";;;;;;;;;;;;;;;;;;;;;;;;
"Zou, Tian; Zhang, Qinghong; Li, Wenhong; Li, Jihong";;;;;;;;;;;;;;;;;;;;;;;;
"Boatman, Tobias G.; Lawson, Tracy; Geider, Richard J.";;;;;;;;;;;;;;;;;;;;;;;;
"Pisano, S.; Abbrescia, M.; Avanzini, C.; Baldini, L.; Ferroli, R. Baldini; Batignani, L. G.; Battaglieri, M.; Boi, S.; Bossini, E.; Carnesecchi, F.; Chiavassa, A.; Cicalo, C.; Cifarelli, L.; Coccetti, F.; Coccia, E.; Corvaglia, A.; De Gruttola, D.; De Pasquale, S.; Fabbri, L.; Frolov, V.; Galante, L.; Galeotti, P.; Garbini, M.; Gemme, G.; Gnesi, I.; Grazzi, S.; Gustavino, C.; Hatzifotiadou, D.; La Rocca, P.; Mandaglio, G.; Rodriguez, O. Maragoto; Maron, G.; Mazziotta, M. N.; Miozzi, S.; Nania, R.; Noferini, F.; Nozzoli, F.; Palmonari, F.; Panareo, M.; Panetta, M. P.; Paoletti, R.; Park, W.; Pellegrino, C.; Perasso, L.; Pilo, F.; Piragino, G.; Riggi, F.; Righini, G. C.; Ripoli, C.; Rizzi, M.; Sartorelli, G.; Scapparone, E.; Schioppa, M.; Scribano, A.; Selvi, M.; Serci, S.; Squarcia, S.; Taiuti, M.; Terreni, G.; Trifiro, A.; Trimarchi, M.; Vistoli, M. C.; Votano, L.; Williams, M. C. S.; Zheng, L.; Zichichi, A.; Zuyeuski, R.";;;;;;;;;;;;;;;;;;;;;;;;
"Allen-Perkins, Alfonso; Estrada, Ernesto";;;;;;;;;;;;;;;;;;;;;;;;
"Greig, Bruce; Nuthall, Peter; Old, Kevin";;;;;;;;;;;;;;;;;;;;;;;;
"Sergeev, Alexander; Shichkin, Andrey; Buevich, Alexander";;;;;;;;;;;;;;;;;;;;;;;;
"Sugiura, Kimihiko; Totani, Akihiro; Matsuyama, Toshiya; Kasai, Hidekazu; Tamura, Masato";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Ping; Zhu, Zhiqiang; Zhang, Shuang";;;;;;;;;;;;;;;;;;;;;;;;
"Yang, Zhile; Guo, Yuanjun; Niu, Qun; Ma, Haiping; Zhou, Yimin; Zhang, Li";;;;;;;;;;;;;;;;;;;;;;;;
"Yin, Jun; Porporato, Amilcare";;;;;;;;;;;;;;;;;;;;;;;;
"Hawley, Alyse K.; Torres-Beltran, Monica; Zaikova, Elena; Walsh, David A.; Mueller, Andreas; Scofield, Melanie; Kheirandish, Sam; Payne, Chris; Pakhomova, Larysa; Bhatia, Maya; Shevchuk, Olena; Gies, Esther A.; Fairley, Diane; Malfatti, Stephanie A.; Norbeck, Angela D.; Brewer, Heather M.; Pasa-Tolic, Ljiljana; del Rio, Tijana Glavina; Suttle, Curtis A.; Tringe, Susannah; Hallam, Steven J.";;;;;;;;;;;;;;;;;;;;;;;;
"Talluto, Matthew V.; Boulangeat, Isabelle; Vissault, Steve; Thuiller, Wilfried; Gravel, Dominique";;;;;;;;;;;;;;;;;;;;;;;;
"Sadeghpour, Mahsa; Yusoff, Rozita; Aroua, Mohamed Kheireddine";;;;;;;;;;;;;;;;;;;;;;;;
"Chen, Shin-An; Wu, Wei; Wu, Erdorng";;;;;;;;;;;;;;;;;;;;;;;;
Ramamonjisoa, David;;;;;;;;;;;;;;;;;;;;;;;;
"Kawasaki, Mitsuo; Nakamura, Toshihiro; Morita, Tatsuo; Tachibana, Kunihide";;;;;;;;;;;;;;;;;;;;;;;;
"Sati, S. P.; Raiwani, Y. P.";;;;;;;;;;;;;;;;;;;;;;;;
"Everett, Caleb; Blasi, Damian E.; Roberts, Sean G.";;;;;;;;;;;;;;;;;;;;;;;;
"Gallo, Crescenzio; Faccilongo, Nicola; La Sala, Piermichele";;;;;;;;;;;;;;;;;;;;;;;;
"El Khair, Zineb Miftah; Joly, Lilian; Cousin, Julien; Decarpenterie, Thomas; Dumelie, Nicolas; Maamary, Rabih; Chauvin, Nicolas; Durry, Georges";;;;;;;;;;;;;;;;;;;;;;;;
"Rao, G. Rudra Narsimha; Ahmed, Sabreen; Sailaja, R. R. N.; Sharma, K. V.";;;;;;;;;;;;;;;;;;;;;;;;
"Domingues, Ricardo; Goni, Gustavo; Baringer, Molly; Volkov, Denis";;;;;;;;;;;;;;;;;;;;;;;;
"Markle, Tricia M.; Kozak, Kenneth H.";;;;;;;;;;;;;;;;;;;;;;;;
"Ojala, Teija; Laine, Pia K. S.; Ahlroos, Terhi; Tanskanen, Jarna; Pitkanen, Saara; Salusjarvi, Tuomas; Kankainen, Matti; Tynkkynen, Soile; Paulin, Lars; Auvinen, Petri";;;;;;;;;;;;;;;;;;;;;;;;
"O'Sullivan, John; Sweeney, Conor; Nolan, Paul; Gleeson, Emily";;;;;;;;;;;;;;;;;;;;;;;;
"Blanc-Betes, Elena; Welker, Jeffrey M.; Sturchio, Neil C.; Chanton, Jeffrey P.; Gonzalez-Meler, Miquel A.";;;;;;;;;;;;;;;;;;;;;;;;
"Srivastava, A. K.; Srijith, O. P.; Kshirsagar, S. R.; Srivastava, Kavita";;;;;;;;;;;;;;;;;;;;;;;;
"Uckeley, Zina M.; Koch, Jana; Tischler, Nicole D.; Leger, Psylvia; Lozach, Pierre-Yves";;;;;;;;;;;;;;;;;;;;;;;;
Schultz-Clark, Ophelia;;;;;;;;;;;;;;;;;;;;;;;;
"Singh, Udayan; Singh, Ajay K.";;;;;;;;;;;;;;;;;;;;;;;;
"Mohankumar, Umesh; Athul, M. V.; Freeman, Joshua; Shankar, Balakrishnan; Achuthan, Krishnashree";;;;;;;;;;;;;;;;;;;;;;;;
"Widyas, N.; Nugroho, T.; Prastowo, S.";;;;;;;;;;;;;;;;;;;;;;;;
Sahin, Ali;;;;;;;;;;;;;;;;;;;;;;;;
"Sato, Shunsuke; Arai, Takeo; Morikawa, Takeshi";;;;;;;;;;;;;;;;;;;;;;;;
"Pierre, Floran; Colin, Julien; Lu, Pin; Almeida, Giana; Perre, Patrick";;;;;;;;;;;;;;;;;;;;;;;;
"Nguyen Thoi Trung; Alemi, Nima; Haido, James H.; Shariati, Mandi; Baradaran, Seyedata; Yousif, Salim T.";;;;;;;;;;;;;;;;;;;;;;;;
"Tanzer, Samantha Eleanor; Ramirez, Andrea";;;;;;;;;;;;;;;;;;;;;;;;
"Mangesh, Sangeeta; Chopra, P. K.; Saini, K. K.; Saini, Amit";;;;;;;;;;;;;;;;;;;;;;;;
"Zhang, Yue; Zhao, Li; Deng, Shuai; Nie, Xianhua; Du, Zhenyu";;;;;;;;;;;;;;;;;;;;;;;;
"Koch, Hermann; Goll, Felix; Magier, Tomasz; Juhre, Karsten";;;;;;;;;;;;;;;;;;;;;;;;
Kao, Wei-Feng;;;;;;;;;;;;;;;;;;;;;;;;
"Shin, C. S.; Kim, K. U.";;;;;;;;;;;;;;;;;;;;;;;;
"Thibaud, Emeric; Aalto, Juha; Cooley, Daniel S.; Davison, Anthony C.; Heikkinen, Juha";;;;;;;;;;;;;;;;;;;;;;;;
"Burel, Gregoire; Piccolo, Lara S. G.; Alani, Harith";;;;;;;;;;;;;;;;;;;;;;;;
"Chien, Fang-Ching; Hong, Jing-Shan; Kuo, Ying-Hwa";;;;;;;;;;;;;;;;;;;;;;;;
"Scavo, Allison N.; Singh, Ramesh P.";;;;;;;;;;;;;;;;;;;;;;;;
"Ye, Sheng; Wang, Rong; Wu, Ming-Zai; Yuan, Yu-Peng";;;;;;;;;;;;;;;;;;;;;;;;
"Petri, Ralf; Giebel, Tobias; Zhang, Bin; Schuenemann, Jan-Hinnerk; Herrmann, Christoph";;;;;;;;;;;;;;;;;;;;;;;;
"Dickens, Phillip; Dufour, Christopher; Fastook, James";;;;;;;;;;;;;;;;;;;;;;;;
"Schor, Juliet B.; Jorgenson, Andrew K.";;;;;;;;;;;;;;;;;;;;;;;;
"Liu, Zhi-Wei; Han, Bao-Hang";;;;;;;;;;;;;;;;;;;;;;;;
"Castro, Sergio; Albo, Jonathan; Irabien, Angel";;;;;;;;;;;;;;;;;;;;;;;;
"Xia, Yan; Huang, Yi";;;;;;;;;;;;;;;;;;;;;;;;
Arun, K.;;;;;;;;;;;;;;;;;;;;;;;;
MacDougall, Andrew H.;;;;;;;;;;;;;;;;;;;;;;;;
"Li, Xuechan; Zhao, Xuguang; Wang, Jing";;;;;;;;;;;;;;;;;;;;;;;;
Leuliette, Eric W.;;;;;;;;;;;;;;;;;;;;;;;;
"Blank, Joshua M.; Shaw, Daron";;;;;;;;;;;;;;;;;;;;;;;;
"Kim, Ha-Ryeon; Boafo, Fred Edmond; Kim, Jin-Hee; Kim, Jun-Tae";;;;;;;;;;;;;;;;;;;;;;;;
"Struck, Curtis; Elmegreen, Bruce G.";;;;;;;;;;;;;;;;;;;;;;;;
Tukimat, Nurul Nadrah Aqilah;;;;;;;;;;;;;;;;;;;;;;;;
"Yavuz, Nurdan; Demirer, Sukru Sinan";;;;;;;;;;;;;;;;;;;;;;;;
"Yadav, Rajesh K.; Kumar, Abhishek; Park, No-Joong; Yadav, Dolly; Baeg, Jin-Ook";;;;;;;;;;;;;;;;;;;;;;;;
"Garbolino, Emmanuel; Sanseverino-Godfrin, Valerie; Hinojos-Mendoza, Guillermo";;;;;;;;;;;;;;;;;;;;;;;;
"Gurau, Virender Singh; Deep, Akash; Sandhu, Sarbjot Singh";;;;;;;;;;;;;;;;;;;;;;;;
"Yuan, Feng; Manandhar, Shilpa; Lee, Yee Hui; Meng, Yu Song";;;;;;;;;;;;;;;;;;;;;;;;
"Oobayashi, Kazuki; Naito, Yuta; Morii, Nobuyuki; Ijichi, Takeo; Ohno, Nobuhiro; Sekioka, Shozo";;;;;;;;;;;;;;;;;;;;;;;;
"Murugan, S.; Gu, Sai";;;;;;;;;;;;;;;;;;;;;;;;
"Matsuo, Keita; Liu, Yi; Elmazi, Donald; Barolli, Leonard";;;;;;;;;;;;;;;;;;;;;;;;
Herrmann, Victoria;;;;;;;;;;;;;;;;;;;;;;;;
"Voldoire, Aurore; Exarchou, Eleftheria; Sanchez-Gomez, Emilia; Demissie, Teferi; Deppenmeier, Anna-Lena; Frauen, Claudia; Goubanova, Katerina; Hazeleger, Wilco; Keenlyside, Noel; Koseki, Shunya; Prodhomme, Chloe; Shonk, Jonathan; Toniazzo, Thomas; Traore, Abdoul-Khadre";;;;;;;;;;;;;;;;;;;;;;;;
"Min, Chang Ha; Lee, Doo-Geun; Um, Byung Hwan; Yoon, Jeong-Jun";;;;;;;;;;;;;;;;;;;;;;;;
Maher, Bryan;;;;;;;;;;;;;;;;;;;;;;;;
"Sohret, Yasin; Kincay, Olcay; Karakoc, T. Hikmet";;;;;;;;;;;;;;;;;;;;;;;;
"Surana, Shreyans R.; Rama, J. S. Kalyana; Raju, Sridhar";;;;;;;;;;;;;;;;;;;;;;;;
"Houze, Robert A., Jr.; McMurdie, Lynn A.; Petersen, Walter A.; Schwaller, Mathew R.; Baccus, William; Lundquist, Jessica D.; Mass, Clifford F.; Nijssen, Bart; Rutledge, Steven A.; Hudak, David R.; Tanelli, Simone; Mace, Gerald G.; Poellot, Michael R.; Lettenmaier, Dennis P.; Zagrodnik, Joseph P.; Rowe, Angela K.; DeHart, Jennifer C.; Madaus, Luke E.; Barnes, Hannah C.";;;;;;;;;;;;;;;;;;;;;;;;
"Zhang, Xiaoyan; Samori, Paolo";;;;;;;;;;;;;;;;;;;;;;;;
"Zhang, Xiaolin; Chen, Kefan; Hu, Dongping; Sha, Jingeng";;;;;;;;;;;;;;;;;;;;;;;;
"Lucio, Olga; Pardo, Isabel; Krieger-Weber, Sibylle; Maria Heras, Jose; Ferrer, Sergi";;;;;;;;;;;;;;;;;;;;;;;;
"Tuzemen, Seda; Altuntas, Onder; Sogut, M. Ziya; Karakoc, T. Hikmet";;;;;;;;;;;;;;;;;;;;;;;;
"Ueki, Yasuaki; Yoshiie, Ryo; Naruse, Ichiro";;;;;;;;;;;;;;;;;;;;;;;;
