Kamae, Youichi; Yoshida, Kohei; Ueda, Hiroaki;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ijagbemi, Christianah O.; Oladapo, Bankole I.; Campbell, Harold M.; Ijagbem, Christopher O.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koo, Kyung Ah; Kong, Woo-Seok; Park, Seon Uk; Lee, Joon Ho; Kim, Jaeuk; Jung, Huicheul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lombardi, Lidia; Nocita, Cristina; Bettazzi, Elena; Fibbi, Donatella; Carnevale, Ennio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Magris, Rafael A.; Grech, Alana; Pressey, Robert L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tokuda, Daisuke; Kim, Hyungjun; Yamazaki, Dai; Oki, Taikan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeiro Pereira, Luiz Gustavo; Machado, Fernanda S.; Campos, Mariana M.; Guimaraes Junior, Roberto; Tomich, Thierry R.; Reis, Larissa G.; Coombs, Cassius;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qin, Zhangcai; Zhuang, Qianlai; Zhu, Xudong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Houssainy, Sammy; Lakeh, Reza Baghaei; Kavehpour, H. Pirouz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ihaddadene, Nabila; Ihaddadene, Razika; Betka, Abdelwahaab; Beghidja, Abdel Hadi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dong, Hao; Yin, Shouyi; Jiang, Guangli; Liu, Leibo; Wei, Shaojun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gleckler, Peter J.; Durack, Paul J.; Stouffer, Ronald J.; Johnson, Gregory C.; Forest, Chris E.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Naujokiene, Vilma; Sarauskis, Egidijus; Bleizgys, Rolandas; Sasnauskiene, Jurgita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aprea, C.; Greco, A.; Maiorino, A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gao, Guizhen; Feng, Likai; Perkins, Lynda E.; Sharma, Shashi; Lu, Zhaozhi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marx, Jori M.; Rall, Bjoern C.; Phillips, Helen R. P.; Brose, Ulrich;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vasanth, Muthuraman; Muralidhar, Moturi; Saraswathy, Ramamoorthy; Nagavel, Arunachalam; Dayal, Jagabattula Syama; Jayanthi, Marappan; Lalitha, Natarajan; Kumararaja, Periyamuthu; Vijayan, Koyadan Kizhakkedath;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ansell, Thomas; Cayzer, Steve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
He, Wei; Lian, Jijian; Zhang, Jian; Yu, Xiaodong; Chen, Sheng;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mankin, Justin S.; Seager, Richard; Smerdon, Jason E.; Cook, Benjamin I.; Williams, A. Park; Horton, Radley M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laura Miserendino, Maria; Brand, Cecilia; Epele, Luis B.; Di Prinzio, Cecilia Y.; Omad, Guillermo H.; Archangelsky, Miguel; Martinez, Oscar; Kutschker, Adriana M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sun, Yong; Yuan, Guo-Li; Li, Jun; Tang, Jianhui; Wang, Gen-Hou;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alam, Md. Khairul; Biswas, Wahidul K.; Bell, Richard W.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tian, Shuangshuang; Zhang, Xiaoxing; Xiao, Song; Zhang, Ji; Chen, Qi; Li, Yi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sawadogo, Windmanagda; Abiodun, Babatunde J.; Okogbue, Emmanuel Chilekwu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seshadri, Ashwin K.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chen, Xianyao; Tung, Ka-Kit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mohammadzadeh, Arash; Damghani, Abdolmajid Mahdavi; Vafabakhsh, Javad; Deihimfard, Reza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jiang, Jiu; Zhang, Han; Cao, Long;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Crow, Daniel J. G.; Balcombe, Paul; Brandon, Nigel; Hawkes, Adam D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Z. L.; Zhang, H.; Zhang, X. Y.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lily, Makroni; Chandra, Asit K.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ayodele, T. R.; Ogunjuyigbe, A. S. O.; Durodola, O.; Munda, J. L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chunark, Puttipong; Limmeechokchai, Bundit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dahinden, Fabienne; Fischer, Erich M.; Knutti, Reto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kujak, Steve; Sorenson, Elyse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wachsman, Yoav;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhang, Yulong; Song, Conghe; Band, Lawrence E.; Sun, Ge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Barlow, Natasha L. M.; McClymont, Erin L.; Whitehouse, Pippa L.; Stokes, Chris R.; Jamieson, Stewart S. R.; Woodroffe, Sarah A.; Bentley, Michael J.; Callard, S. Louise; O'Cofaigh, Colm; Evans, David J. A.; Horrocks, Jennifer R.; Lloyd, Jerry M.; Long, Antony J.; Margold, Martin; Roberts, David H.; Sanchez-Montes, Maria L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dawes, Melissa A.; Schleppi, Patrick; Hattenschwiler, Stephan; Rixen, Christian; Hagedorn, Frank;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Warner, Kevin J.; Jones, Glenn A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zheng, Yunpu; Guo, Lili; Hou, Ruixing; Zhou, Haoran; Hao, Lihua; Li, Fei; Cheng, Dongjuan; Peng, Zhengping; Xu, Ming;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lawson, Callum R.; Vindenes, Yngvild; Bailey, Liam; van de Pol, Martijn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Blanchet, Marie-Anne; Primicerio, Raul; Smalas, Aslak; Arias-Hansen, Juliana; Aschan, Michaela;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cai, Wenju; Wang, Guojian; Gan, Bolan; Wu, Lixin; Santoso, Agus; Lin, Xiaopei; Chen, Zhaohui; Jia, Fan; Yamagata, Toshio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rogelj, Joeri; den Elzen, Michel; Hoehne, Niklas; Fransen, Taryn; Fekete, Hanna; Winkler, Harald; Chaeffer, Roberto S.; Ha, Fus; Riahi, Keywan; Meinshausen, Malte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turco, Marco; Jose Rosa-Canovas, Juan; Bedia, Joaquin; Jerez, Sonia; Pedro Montavez, Juan; Carmen Llasat, Maria; Provenzale, Antonello;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Guilong; Zhang, Xuebin; Cannon, Alex J.; Murdock, Trevor; Sobie, Steven; Zwiers, Francis; Anderson, Kevin; Qian, Budong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sato, Hisashi; Kumagai, Tomo'omi; Takahashi, Atsuhiro; Katul, Gabriel G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zou, Junliang; Tobin, Brian; Luo, Yiqi; Osborne, Bruce;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimball, Bruce A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Qingxiang; Yang, Su; Xu, Wenhui; Wang, Xiaolan L.; Jones, Phil; Parker, David; Zhou, Liming; Feng, Yang; Gao, Yun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
de la Fuente, Alberto; Rojas, Maisa; Mac Lean, Claudia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loisel, Ayala; Isla, Alejandro; Daufresne, Martin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Xiaozhong; Zou, Chunqin; Zhang, Yueqiang; Shi, Xiaojun; Liu, Jizhen; Fan, Shanshan; Liu, Yumin; Du, Yunfei; Zhao, Qingyue; Tan, Yangguo; Wu, Chaolong; Chen, Xinping;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fountain, Andrew G.; Saba, Grace; Adams, Byron; Doran, Peter; Fraser, William; Gooseff, Michael; Obryk, Maciej; Priscu, John C.; Stammerjohn, Sharon; Virginia, Ross A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ito, Takamitsu; Bracco, Annalisa; Deutsch, Curtis; Frenzel, Hartmut; Long, Matthew; Takano, Yohei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Su, Jingzhi; Zhang, Renhe; Wang, Huijun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Schneider, Tapio; Kaul, Colleen M.; Pressel, Kyle G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Suzhen; Deng, Chenglong; Xiao, Jule; Li, Jinhua; Paterson, Greig A.; Chang, Liao; Yi, Liang; Qin, Huafeng; Pan, Yongxin; Zhu, Rixiang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lokken, Jorn Olav; Hofgaard, Annika; Dalen, Linda; Hytteborn, Hakan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Park, Jae-Heung; Kug, Jong-Seong; Li, Tim; Behera, Swadhin K.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yan, Yao; Wang, Luo; Li, Jie; Li, Jingjing; Zou, Yafei; Zhang, Jiaoyang; Li, Peng; Liu, Yuan; Xu, Bing; Gu, Zhaoyan; Wan, Xiaoqiao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phipps, Steven J.; Fogwill, Christopher J.; Turney, Christian S. M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Capayova, Silvia; Uncik, Stanislav; Cihlarova, Denisa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cheng, Lijing; Zheng, Fei; Zhu, Jiang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pan, Zaitao; Shi, Chunhua; Kumar, Sanjiv; Gao, Zhiqiu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhong Shui-xin; Yang Shuai; Gu Chun-ya; Chen Zi-tong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuel, A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
O'Gorman, Eoin J.; Zhao, Lei; Pichler, Doris E.; Adams, Georgina; Friberg, Nikolai; Rall, Bjoern C.; Seeney, Alex; Zhang, Huayong; Reuman, Daniel C.; Woodward, Guy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Petersen, Sierra V.; Dutton, Andrea; Lohmann, Kyger C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Park, Jong-yeon; Bader, Juergen; Matei, Daniela;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pietschnig, M.; Lambert, F. H.; Saint-Lu, M.; Vallis, G. K.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Delker, Carolin; van Zanten, Martijn; Quint, Marcel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rodriguez-Alloza, Ana Maria; Gallego, Juan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Garfinkel, Chaim I.; Son, Seok-Woo; Song, Kanghyun; Aquila, Valentina; Oman, Luke D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hainin, Mohd. Rosli; Aziz, Md. Maniruzzaman A.; Feizabadi, Shahab Moeini; Jaya, Ramadhansyah Putra; Hassan, Norhidayah Abdul; Jakarni, Fauzan Mohd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Minshull, T. A.; Marin-Moreno, H.; McKay, D. I. Armstrong; Wilson, P. A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Guihua; Xie, Shang-Ping; Huang, Rui Xin; Chen, Changlin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lund, Marianne T.; Aamaas, Borgar; Berntsen, Terje; Bock, Lisa; Burkhardt, Ulrike; Fuglestvedt, Jan S.; Shine, Keith P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Blard, Pierre-Henri; Leduc, Guillaume;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seager, Richard; Simpson, Isla R.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gervais, Melissa; Shaman, Jeffrey; Kushnir, Yochanan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hansen, S. B.; Harding, E. C.; Knapp, P. F.; Gomez, M. R.; Nagayama, T.; Bailey, J. E.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Kang; Zhang, Tingjun; Zhang, Xiangdong; Clow, Gary D.; Jafarov, Elchin E.; Overeem, Irina; Romanovsky, Vladimir; Peng, Xiaoqing; Cao, Bin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jayawardena, Dileepa Madushanka; Heckathorn, Scott Alan; Bista, Deepesh Raj; Boldt, Jennifer Kay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matul, Alexander; Barash, Max S.; Khusid, Tatyana A.; Behera, Padmasini; Tiwari, Manish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wilson, Hannah; Johnson, Bart R.; Bohannan, Brendan; Pfeifer-Meister, Laurel; Mueller, Rebecca; Bridgham, Scott D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Costa, M.; Monteiro, M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Rong; Balkanski, Yves; Bopp, Laurent; Aumont, Olivier; Boucher, Olivier; Ciais, Philippe; Gehlen, Marion; Penuelas, Josep; Ethe, Christian; Hauglustaine, Didier; Li, Bengang; Liu, Junfeng; Zhou, Feng; Tao, Shu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Raisanen, Jouni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bove, Colleen B.; Ries, Justin B.; Davies, Sarah W.; Westfield, Isaac T.; Umbanhowar, James; Castillo, Karl D.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bhore, Subhash Janardhan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yang, Gang; Peng, Changhui; Liu, Yinzhan; Dong, Faqin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dagan, G.; Koren, I.; Altaratz, O.; Feingold, G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fang, Shibo; Cammarano, Davide; Zhou, Guangsheng; Tan, Kaiyan; Ren, Sanxue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fang, Yi-He; Chen, Hai-Shan; Teng, Fang-Da; Wang, Xiao-Juan; Wang, Ji; Zhao, Chun-Yu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sun, Yong; Ramstein, Gilles; Li, Laurent Z. X.; Contoux, Camille; Tan, Ning; Zhou, Tianjun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dutton, A.; Carlson, A. E.; Long, A. J.; Milne, G. A.; Clark, P. U.; DeConto, R.; Horton, B. P.; Rahmstorf, S.; Raymo, M. E.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gibbin, Emma M.; N'Siala, Gloria Massamba; Chakravarti, Leela J.; Jarrold, Michael D.; Calosi, Piero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dong, Lu; Zhou, Tianjun; Dai, Aiguo; Song, Fengfei; Wu, Bo; Chen, Xiaolong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dong, Buwen; Sutton, Rowan T.; Chen, Wei; Liu, Xiaodong; Lu, Riyu; Sun, Ying;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zimina, O. L.; Lyubin, P. A.; Jorgensen, L. L.; Zakharov, D. V.; Lyubina, O. S.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kang, Nam-Young; Elsner, James B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Ying; Tang, Haiying; Muhammad, Aamer; Huang, Guoqin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Demory, David; Baudoux, Anne-Claire; Monier, Adam; Simon, Nathalie; Six, Christophe; Ge, Pei; Rigaut-Jalabert, Fabienne; Marie, Dominique; Sciandra, Antoine; Bernard, Olivier; Rabouille, Sophie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Song, Kanghyun; Kim, Hera; Son, Seok-Woo; Kim, Sang-Wook; Kang, Hyun-Suk; Hyun, Yu-Kyung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moore, J. Keith; Fu, Weiwei; Primeau, Francois; Britten, Gregory L.; Lindsay, Keith; Long, Matthew; Doney, Scott C.; Mahowald, Natalie; Hoffman, Forrest; Randerson, James T.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ricke, K. L.; Millar, R. J.; MacMartin, D. G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lu, Hang; McComas, Katherine A.; Besley, John C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Woelders, Lineke; Vellekoop, Johan; Weltje, Gert Jan; de Nooijer, Lennart; Reichart, Gert-Jan; Peterse, Francien; Claeys, Philippe; Speijer, Robert P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jisan, Mansur Ali; Bao, Shaowu; Pietrafesa, Leonard J.; Shen, Dongliang; Gayes, Paul T.; Hallstrom, Jason;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Yafeng; Pederson, Neil; Ellison, Aaron M.; Buckley, Hannah L.; Case, Bradley S.; Iang, Eryuan L.; Camarero, J. Julio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wan, Hui; Zhang, Xuebin; Zwiers, Francis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Glomsrod, Solveig; Wei, Taoyuan; Aamaas, Borgar; Lund, Marianne T.; Samset, Bjorn H.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhou, Chunlue; Wang, Kaicun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chen Qiying; Shen Xueshun; Sun Jian; Liu Kun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huang, Yi; Zhang, Minghong; Xia, Yan; Hu, Yongyun; Son, Seok-Woo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sabeerali, C. T.; Rao, Suryachandra A.; Dhakate, A. R.; Salunke, K.; Goswami, B. N.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Philipona, Rolf; Mears, Carl; Fujiwara, Masatomo; Jeannet, Pierre; Thorne, Peter; Bodeker, Greg; Haimberger, Leopold; Hervo, Maxime; Popp, Christoph; Romanens, Gonzague; Steinbrecht, Wolfgang; Stubi, Rene; Van Malderen, Roeland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mei, Wei; Xie, Shang-Ping; Primeau, Francois; McWilliams, James C.; Pasquero, Claudia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hickey, Sharyn M.; Phinn, Stuart R.; Callow, Nik J.; Van Niel, Kimberly P.; Hansen, Jeff E.; Duarte, Carlos M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xu, Wenhui; Li, Qingxiang; Jones, Phil; Wang, Xiaolan L.; Trewin, Blair; Yang, Su; Zhu, Chen; Zhai, Panmao; Wang, Jinfeng; Vincent, Lucie; Dai, Aiguo; Gao, Yun; Ding, Yihui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhang, Chunhui; Willis, Charles G.; Klein, Julia A.; Ma, Zhen; Li, Junyong; Zhou, Huakun; Zhao, Xinquan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
